soil,object_id,n_voxels,diameter_um,elongation,flatness,near_planar,near_linear,sphericity,sphericity_method,pore_contact_fraction,centroid_z_um,centroid_y_um,centroid_x_um,cluster_id,archetype_id
bnei_reem,43,62,73.65913176319656,1.7875397059334737,3.629655437040722,False,False,0.5548542211226807,marching_cubes,0.8064516129032258,13.790459564516128,8727.425401241937,205.16332825806452,4,5
bnei_reem,44,60,72.85842560999718,1.2025016255893168,2.638714099055048,False,False,0.7262751985706083,marching_cubes,0.288135593220339,8.750086916666667,8909.338498550002,276.75274905,4,5
bnei_reem,45,5991,338.0096807033591,1.3782323464523258,1.4653523132780866,False,False,0.36606127090118384,marching_cubes,0.4386856368563686,179.39336933750627,9272.67598348022,8165.356521522117,2,3
bnei_reem,46,4332,303.38365667812394,1.194728730919804,3.0051048507283586,False,False,0.4337895678957966,marching_cubes,0.11106175033318526,217.0277790565559,9511.798084030472,45.26360750877193,4,5
bnei_reem,47,56,71.20197516330505,1.1759268717897837,1.8771441315420907,False,False,0.7573328684206072,marching_cubes,0.5,30.536017607142856,9288.306548642857,307.77091430357143,5,4
bnei_reem,48,242,115.97591855581209,1.4882886957166341,1.660238400146589,False,False,0.7272703311192275,marching_cubes,0.13450292397660818,19.401019161157027,9406.457072909092,8832.732365702479,5,4
bnei_reem,49,135,95.4715459565046,2.20640254087988,1.5164654032236424,False,False,0.6179069043732414,marching_cubes,0.6944444444444444,24.22246282962963,9416.537981125926,6670.510704192592,0,0
bnei_reem,50,49,68.1022392824357,1.1187125042120463,1.294135252672973,False,False,0.8723542902779309,marching_cubes,0.7906976744186046,17.14302742857143,9561.82967377551,6690.678704979592,3,2
bnei_reem,51,62,73.65913176319656,2.3709481957153424,1.949200526142185,False,False,0.6536833475365511,marching_cubes,0.6610169491525424,41.61331658064517,9721.064303548388,8443.148383903226,0,0
bnei_reem,55,8,37.22139918285657,1.9069251784911847,2.03100960115899,True,False,0.9828503170942775,marching_cubes,1.0,15.000149,2641.901242625,4059.415323125,3,2
